DQO,DBO,fallo
46.5929829603272,1.92076867520881,1
46.588545403398,1.92035790901944,1
46.577654929545,1.91934950915376,1
46.5667903631878,1.91834306256646,1
46.556019241435,1.9173448316432,1
46.5457880649545,1.91639623353734,1
46.5405852278653,1.91591369244423,1
46.5293293345439,1.9148694030236,1
46.5203306257324,1.91403418054889,1
46.5098711386651,1.91306298484968,1
46.4984895683628,1.91200569318526,1
46.4931348043571,1.91150808937394,1
46.4827067523583,1.91053872055942,1
46.4723038691452,1.90957127160156,1
46.4622311840714,1.90863412977059,1
46.4531528805485,1.9077891644579,1
46.446197851698,1.90714160570998,1
46.4364242850807,1.90623130265317,1
46.4266030149843,1.90531617902515,1
46.4163161396513,1.90435726455725,1
46.4054349818181,1.90334249851137,1
46.3997775445493,1.90281470657263,1
46.3874140306549,1.9016608519331,1
46.3763071698976,1.90062375973901,1
46.3642421677555,1.89949664514663,1
46.3538764722368,1.89852781562789,1
46.3448791946398,1.89768653635202,1
46.3359022321065,1.8968468326803,1
46.3266188974322,1.89597812988018,1
46.3169607575776,1.89507398503493,1
46.3084966136433,1.89428130567001,1
46.2974356448991,1.89324499195843,1
46.2839867257786,1.89198427823681,1
46.2693551087043,1.89061185869616,1
46.2636393251642,1.89007549028826,1
46.2537166601571,1.88914402934675,1
46.2438190212507,1.88821450948004,1
46.2319919910231,1.88710325272915,1
46.2192929039653,1.88590939808259,1
46.2088216739419,1.88492447055894,1
46.1983775172388,1.8839416237455,1
46.18781079554,1.88294676850989,1
46.1770572954165,1.88193383714156,1
46.1754279772869,1.88178031942826,1
46.1672914159368,1.88101350519934,1
46.158394723594,1.88017472810193,1
46.1490396837904,1.87929237045465,1
46.1392734347749,1.87837082514144,1
46.1320425183697,1.8776882488036,1
46.1237406811211,1.87690430180242,1
46.1154566376805,1.87612173735565,1
46.1065811379542,1.87528296957301,1
46.0973651520027,1.8744116620937,1
46.0891366423524,1.87363340103068,1
46.0786044232044,1.87263682157328,1
46.0694807993701,1.87177313413638,1
46.0592432713053,1.87080356472416,1
46.0482845278683,1.86976518079193,1
46.0467098263155,1.86961592822463,1
46.038931111361,1.86887848968346,1
46.0285509829696,1.86789401571717,1
46.0174478622554,1.86684044394751,1
46.004760934104,1.86563591564105,1
45.9953436267246,1.86474135017654,1
45.9859506357948,1.86384870058714,1
45.9767515485216,1.86297409623445,1
45.968278680645,1.86216820216184,1
45.9632882530105,1.8616933886813,1
45.9549063634542,1.86089564355177,1
45.945617225489,1.86001118235599,1
45.9355093925623,1.85904832822343,1
45.9250430731934,1.85805083981442,1
45.9222895326228,1.85778833253859,1
45.9110139974339,1.85671302792389,1
45.8995445744801,1.85561864223888,1
45.8866621801848,1.85438872226457,1
45.8817620248322,1.85392069200602,1
45.8740753323427,1.85318629003506,1
45.8664056870584,1.85245324844383,1
45.858017212263,1.85165119606045,1
45.8487512677801,1.85076487214911,1
45.8417025233584,1.85009036932976,1
45.8310465062413,1.84907025074829,1
45.819842217682,1.84799708445828,1
45.8080471247925,1.84686670805045,1
45.8021074028856,1.84629723624833,1
45.7928299627482,1.8454074358529,1
45.7835781112081,1.84451969545406,1
45.7743195122781,1.84363091306684,1
45.7652351459961,1.84275847211452,1
45.7629726572868,1.84254112884788,1
45.7551533903294,1.84178979831785,1
45.747352550743,1.84103995687589,1
45.738560018313,1.84019445337934,1
45.7290007891084,1.8392748171348,1
45.7242939359618,1.83882184345671,1
45.7133805905713,1.8377711802409,1
45.7039145030618,1.83685940192161,1
45.694304120083,1.8359332995038,1
45.6860665787831,1.83513914915057,1
45.6794529629916,1.83450132700252,1
45.6728528689113,1.83386460599154,1
45.665919569015,1.83319552162902,1
45.6582673256453,1.83245679692529,1
45.6498711419883,1.83164594007967,1
45.6482856495784,1.831492785064,1
45.6404975908421,1.83074030546799,1
45.6317267431155,1.82989252974266,1
45.6231895603304,1.82906699428496,1
45.6148204425456,1.8282573795287,1
45.6109478784829,1.82788264304396,1
45.6037457185928,1.8271855246482,1
45.596560226422,1.82648977723134,1
45.5888495314528,1.82574290668908,1
45.5804158660741,1.82492568830244,1
45.574052416903,1.82430885160273,1
45.5644172416598,1.82337450960284,1
45.5542466232324,1.82238777011467,1
45.5435007277625,1.82134468791287,1
45.5375939471131,1.82077109649411,1
45.5303366253146,1.8200661319196,1
45.5230965831704,1.81936259764136,1
45.5160439555039,1.81867703640098,1
45.5086943843711,1.81796235972082,1
45.5015665688167,1.81726900226773,1
45.4933111285977,1.81646565433773,1
45.4854838622085,1.8157036741763,1
45.4773544828179,1.81491197584826,1
45.4689071881399,1.8140889843655,1
