SNO,SNH,fallo
9.19478758844356,0.158500482476122,1
9.19478738623269,0.158500488788176,1
9.19478687972276,0.158500504370404,1
9.19478635970637,0.158500520028481,1
9.19478582941956,0.158500535641749,1
9.19478531190728,0.158500550534502,1
9.19478504351221,0.158500558124393,1
9.1947844506532,0.158500574565914,1
9.19478396452728,0.158500587715019,1
9.19478338572329,0.15850060298059,1
9.19478273884826,0.158500619539708,1
9.19478242828998,0.1585006273015,1
9.19478181194375,0.15850064234467,1
9.19478118170342,0.15850065723043,1
9.19478055664067,0.158500671498191,1
9.19477998063626,0.158500684209177,1
9.19477953115402,0.158500693837031,1
9.19477888738082,0.158500707182101,1
9.19477822603528,0.158500720346299,1
9.19477751765509,0.158500733833787,1
9.19477675069426,0.158500747721571,1
9.19477634468847,0.158500754772252,1
9.19477544001091,0.158500769732696,1
9.1947746067195,0.158500782595697,1
9.19477367923444,0.158500795877485,1
9.19477286363526,0.158500806654628,1
9.19477214152843,0.158500815490511,1
9.1947714078132,0.158500823788377,1
9.19477063504317,0.158500831785532,1
9.19476981583622,0.158500839430036,1
9.19476908503793,0.158500845524407,1
9.19476811178165,0.158500852576538,1
9.19476690034137,0.15850085965136,1
9.19476554707598,0.15850086531242,1
9.19476500836739,0.158500866905224,1
9.19476405967941,0.158500868792242,1
9.19476309636218,0.158500869506337,1
9.19476192301422,0.158500868733156,1
9.19476063612789,0.158500865800181,1
9.19475955388446,0.158500861636136,1
9.19475845536061,0.158500855814762,1
9.19475732450242,0.158500848134658,1
9.19475615353143,0.158500838367587,1
9.19475597433827,0.158500836709346,1
9.19475507248423,0.158500827701734,1
9.19475407303502,0.158500816424205,1
9.19475300705081,0.158500802886779,1
9.19475187774984,0.158500786835278,1
9.19475103078356,0.158500773635138,1
9.19475004701662,0.15850075704531,1
9.19474905325946,0.158500738906471,1
9.19474797515421,0.15850071764837,1
9.19474684104585,0.158500693498913,1
9.19474581587144,0.15850067008053,1
9.19474448640329,0.158500637446096,1
9.1947433191047,0.158500606665687,1
9.1947419920737,0.158500569234896,1
9.1947405514686,0.158500525633862,1
9.19474034276243,0.15850051905909,1
9.19473930554952,0.158500485408308,1
9.19473790534693,0.158500437384927,1
9.19473638734965,0.158500381915093,1
9.19473462738086,0.158500313107941,1
9.19473330359616,0.15850025813006,1
