Qe,TSS,fallo
13678.4933048512,12.8798163189696,1
13666.1030469057,12.8712086865865,1
13652.1377919061,12.8615404607831,1
13646.8121565724,12.857862847707,1
13638.4428568617,12.852093854883,1
13630.0735629923,12.8463375857851,1
13620.8985294126,12.840041734571,1
13610.7376889226,12.8330872100128,1
13602.9897615641,12.8277967257873,1
13591.2463409122,12.8197986578958,1
13578.8589696396,12.8113889163424,1
13565.774074369,12.8025355483142,1
13559.1675128563,12.798077136728,1
13548.8251550167,12.7911133058119,1
13538.4828042296,12.7841685634755,1
13528.1042261578,12.7772186356805,1
13517.8928984701,12.7703993756672,1
13515.34539445,12.7687009998902,1
13506.5277120589,12.7628312759341,1
13497.7100342301,12.7569752947944,1
13487.7463893106,12.7503747542499,1
13476.8836898714,12.743198522007,1
13471.523391637,12.7396649769935,1
13459.065275641,12.731471939273,1
13448.2254986586,12.7243652564691,1
13437.1881830722,12.717150095484,1
13427.7014908809,12.7109654984948,1
13420.0674820432,12.7060000337171,1
13412.4334758589,12.7010446475586,1
13404.3972062695,12.6958390088123,1
13395.5074772657,12.6900934790263,1
13385.7290655019,12.6837892594131,1
13383.8796797099,12.6825987888612,1
13374.8136525068,12.6767510424373,1
13364.6836717921,12.6701652278188,1
13354.8489356305,12.6637547315197,1
13345.1973249014,12.6574703026316,1
13340.7243391722,12.6545623228334,1
13332.3917860132,12.6491540125165,1
13324.0597989015,12.6437581195209,1
13315.0974817934,12.6379677180421,1
13305.2692727683,12.6316342631905,1
13297.8358045222,12.6268553912723,1
13286.5511749081,12.619619338278,1
13274.6009520859,12.6119809598711,1
13261.9315806202,12.6039103014648,1
13254.9484941569,12.5994739358614,1
13246.3502210879,12.5940231266941,1
13237.7519499023,12.588585182826,1
13229.3565079673,12.5832878948183,1
13220.5867619232,12.5777674534426,1
13212.0612345963,12.5724134630779,1
13202.1617603185,12.5662123250479,1
13192.7506309266,12.5603326694458,1
13182.9502692114,12.5542259238591,1
13172.7384584997,12.5478801981608,1
13169.174015221,12.5456693853494,1
13157.9576263688,12.5387265601976,1
13147.2774769079,12.5321354010697,1
13135.9036273721,12.5251372208242,1
13126.2868282219,12.5192370386868,1
13118.7461790533,12.5146214338992,1
13111.205530622,12.5100152943116,1
13102.8081528742,12.504896936299,1
13093.3379412056,12.4991386655228,1
13083.3996663423,12.4931116976927,1
13072.358492863,12.4864349160787,1
13062.7552787708,12.4806439167061,1
13053.5533215742,12.4751089950743,1
13044.8427882585,12.4698823397888,1
13040.5125228288,12.4672885895,1
13030.9988952807,12.4616007411098,1
13023.3759312,12.4570537772018,1
